region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-4B9192675E,VNAP25-CF502A02DE,11,11
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-455E357CE3,VNAP25-CF502A02DE,12,12
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-8B874715AF,VNAP25-CF502A02DE,2,2
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-80759D0853,VNAP25-CF502A02DE,3,3
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-BC95D46BEB,VNAP25-CF502A02DE,4,4
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-59F4070FCC,VNAP25-CF502A02DE,5,5
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-1F711D1B7B,VNAP25-CF502A02DE,7,7
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-ADC183B0F0,VNAP25-CF502A02DE,8,8
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-31C15EB605,VNAP25-CF502A02DE,9,9
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-9AA42D1B86,VNAP25-CF502A02DE,Long Sơn,Long Son
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-ABFCB650C8,VNAP25-CF502A02DE,Nguyễn An Ninh,Nguyen An Ninh
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-5B6B51C744,VNAP25-CF502A02DE,Rạch Dừa,Rach Dua
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-1C2E80CF0B,VNAP25-CF502A02DE,Thắng Nhất,Thang Nhat
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-2ED363F701,VNAP25-CF502A02DE,Thắng Nhì,Thang Nhi
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-C6451F8D1B,VNAP25-CF502A02DE,Thắng Tam,Thang Tam
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-E7DA74F2BE,,Xuyên Mộc,Xuyen Moc
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-82520661E4,VNAP25-E7DA74F2BE,Bàu Lâm,Bau Lam
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-AEFA5CA101,VNAP25-E7DA74F2BE,Bình Châu,Binh Chau
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-C6D57C7FD7,VNAP25-E7DA74F2BE,Bông Trang,Bong Trang
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-A6DFF3A2E5,VNAP25-E7DA74F2BE,Bưng Riềng,Bung Rieng
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-2962AD084C,VNAP25-E7DA74F2BE,Hòa Bình,Hoa Binh
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-98119CBB6E,VNAP25-E7DA74F2BE,Hòa Hiệp,Hoa Hiep
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-46FB66846B,VNAP25-E7DA74F2BE,Hòa Hội,Hoa Hoi
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-E71C9DF33F,VNAP25-E7DA74F2BE,Hòa Hưng,Hoa Hung
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-94ECA8961F,VNAP25-E7DA74F2BE,Phước Bửu,Phuoc Buu
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-6DD3E98D59,VNAP25-E7DA74F2BE,Phước Tân,Phuoc Tan
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-141C1655E1,VNAP25-E7DA74F2BE,Phước Thuận,Phuoc Thuan
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-E9A910D9BF,VNAP25-E7DA74F2BE,Tân Lâm,Tan Lam
VN-02,Bà Rịa - Vũng Tàu,Ba Ria - Vung Tau,VNAP25-40D12280A1,VNAP25-E7DA74F2BE,Xuyên Mộc,Xuyen Moc
VN-03,Bắc Giang,Bac Giang,VNAP25-B0939843D4,,Bắc Giang,Bac Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-F74D08192A,VNAP25-B0939843D4,Cảnh Thụy,Canh Thuy
VN-03,Bắc Giang,Bac Giang,VNAP25-2AE7DFDFA3,VNAP25-B0939843D4,Đa Mai,Da Mai
VN-03,Bắc Giang,Bac Giang,VNAP25-20C457C9AE,VNAP25-B0939843D4,Dĩnh Kế,Dinh Ke
VN-03,Bắc Giang,Bac Giang,VNAP25-D6A6618136,VNAP25-B0939843D4,Dĩnh Trì,Dinh Tri
VN-03,Bắc Giang,Bac Giang,VNAP25-AC358CEF6F,VNAP25-B0939843D4,Đồng Phúc,Dong Phuc
VN-03,Bắc Giang,Bac Giang,VNAP25-4E3B816DBA,VNAP25-B0939843D4,Đồng Sơn,Dong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-EACFE51A3E,VNAP25-B0939843D4,Đồng Việt,Dong Viet
VN-03,Bắc Giang,Bac Giang,VNAP25-8EE74CE035,VNAP25-B0939843D4,Đức Giang,Duc Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-FC18A38C84,VNAP25-B0939843D4,Hoàng Văn Thụ,Hoang Van Thu
VN-03,Bắc Giang,Bac Giang,VNAP25-F4CFE1E376,VNAP25-B0939843D4,Hương Gián,Huong Gian
VN-03,Bắc Giang,Bac Giang,VNAP25-A9EB411E69,VNAP25-B0939843D4,Lãng Sơn,Lang Son
VN-03,Bắc Giang,Bac Giang,VNAP25-D9D23AB600,VNAP25-B0939843D4,Mỹ Độ,My Do
VN-03,Bắc Giang,Bac Giang,VNAP25-267329F7DE,VNAP25-B0939843D4,Ngô Quyền,Ngo Quyen
VN-03,Bắc Giang,Bac Giang,VNAP25-85ABB5A90A,VNAP25-B0939843D4,Nham Biền,Nham Bien
VN-03,Bắc Giang,Bac Giang,VNAP25-1645D8B995,VNAP25-B0939843D4,Nội Hoàng,Noi Hoang
VN-03,Bắc Giang,Bac Giang,VNAP25-3196728A76,VNAP25-B0939843D4,Quỳnh Sơn,Quynh Son
VN-03,Bắc Giang,Bac Giang,VNAP25-EB54E05283,VNAP25-B0939843D4,Song Khê,Song Khe
VN-03,Bắc Giang,Bac Giang,VNAP25-DE072E422B,VNAP25-B0939843D4,Song Mai,Song Mai
VN-03,Bắc Giang,Bac Giang,VNAP25-CCF524C2FC,VNAP25-B0939843D4,Tân An,Tan An
VN-03,Bắc Giang,Bac Giang,VNAP25-59D5B99D8C,VNAP25-B0939843D4,Tân Liễu,Tan Lieu
VN-03,Bắc Giang,Bac Giang,VNAP25-9B7A0E5B30,VNAP25-B0939843D4,Tân Mỹ,Tan My
VN-03,Bắc Giang,Bac Giang,VNAP25-EDDD46E17B,VNAP25-B0939843D4,Tân Tiến,Tan Tien
VN-03,Bắc Giang,Bac Giang,VNAP25-15BF6AA3C1,VNAP25-B0939843D4,Thọ Xương,Tho Xuong
VN-03,Bắc Giang,Bac Giang,VNAP25-FBDAC1891E,VNAP25-B0939843D4,Tiến Dũng,Tien Dung
VN-03,Bắc Giang,Bac Giang,VNAP25-FEF6D375A6,VNAP25-B0939843D4,Tiền Phong,Tien Phong
VN-03,Bắc Giang,Bac Giang,VNAP25-5949EA11EE,VNAP25-B0939843D4,Trần Phú,Tran Phu
VN-03,Bắc Giang,Bac Giang,VNAP25-3EC00886ED,VNAP25-B0939843D4,Trí Yên,Tri Yen
VN-03,Bắc Giang,Bac Giang,VNAP25-83664C0C94,VNAP25-B0939843D4,Tư Mại,Tu Mai
VN-03,Bắc Giang,Bac Giang,VNAP25-7728999E39,VNAP25-B0939843D4,Xuân Phú,Xuan Phu
VN-03,Bắc Giang,Bac Giang,VNAP25-224DFE3B81,VNAP25-B0939843D4,Xương Giang,Xuong Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-21CC34C7AF,VNAP25-B0939843D4,Yên Lư,Yen Lu
VN-03,Bắc Giang,Bac Giang,VNAP25-4163083FFD,,Chũ,Chu
VN-03,Bắc Giang,Bac Giang,VNAP25-0670209CDA,VNAP25-4163083FFD,Chũ,Chu
VN-03,Bắc Giang,Bac Giang,VNAP25-E9765E67FD,VNAP25-4163083FFD,Hồng Giang,Hong Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-31178316A0,VNAP25-4163083FFD,Kiên Lao,Kien Lao
VN-03,Bắc Giang,Bac Giang,VNAP25-414703DF06,VNAP25-4163083FFD,Kiên Thành,Kien Thanh
VN-03,Bắc Giang,Bac Giang,VNAP25-12343AEA3F,VNAP25-4163083FFD,Mỹ An,My An
VN-03,Bắc Giang,Bac Giang,VNAP25-2F11B888E2,VNAP25-4163083FFD,Nam Dương,Nam Duong
VN-03,Bắc Giang,Bac Giang,VNAP25-5391517019,VNAP25-4163083FFD,Phượng Sơn,Phuong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-3C5510A360,VNAP25-4163083FFD,Quý Sơn,Quy Son
VN-03,Bắc Giang,Bac Giang,VNAP25-DA723D59C4,VNAP25-4163083FFD,Thanh Hải,Thanh Hai
VN-03,Bắc Giang,Bac Giang,VNAP25-6935A44745,VNAP25-4163083FFD,Trù Hựu,Tru Huu
VN-03,Bắc Giang,Bac Giang,VNAP25-0E556B0A20,,Hiệp Hòa,Hiep Hoa
VN-03,Bắc Giang,Bac Giang,VNAP25-9D4ED383EB,VNAP25-0E556B0A20,Bắc Lý,Bac Ly
VN-03,Bắc Giang,Bac Giang,VNAP25-5C5166794D,VNAP25-0E556B0A20,Châu Minh,Chau Minh
VN-03,Bắc Giang,Bac Giang,VNAP25-A9322920D9,VNAP25-0E556B0A20,Danh Thắng,Danh Thang
VN-03,Bắc Giang,Bac Giang,VNAP25-DE1E9367E6,VNAP25-0E556B0A20,Đoan Bái,Doan Bai
VN-03,Bắc Giang,Bac Giang,VNAP25-C27CEA85D3,VNAP25-0E556B0A20,Đông Lỗ,Dong Lo
VN-03,Bắc Giang,Bac Giang,VNAP25-9F29E17F9C,VNAP25-0E556B0A20,Đồng Tiến,Dong Tien
VN-03,Bắc Giang,Bac Giang,VNAP25-20299C4B59,VNAP25-0E556B0A20,Hoàng Vân,Hoang Van
VN-03,Bắc Giang,Bac Giang,VNAP25-6B5F3B4A6E,VNAP25-0E556B0A20,Hợp Thịnh,Hop Thinh
VN-03,Bắc Giang,Bac Giang,VNAP25-6A5B2633D6,VNAP25-0E556B0A20,Hùng Thái,Hung Thai
VN-03,Bắc Giang,Bac Giang,VNAP25-C5BC415484,VNAP25-0E556B0A20,Hương Lâm,Huong Lam
VN-03,Bắc Giang,Bac Giang,VNAP25-27F0ACF349,VNAP25-0E556B0A20,Lương Phong,Luong Phong
VN-03,Bắc Giang,Bac Giang,VNAP25-D15B64F251,VNAP25-0E556B0A20,Mai Đình,Mai Dinh
VN-03,Bắc Giang,Bac Giang,VNAP25-8128DF50F3,VNAP25-0E556B0A20,Mai Trung,Mai Trung
VN-03,Bắc Giang,Bac Giang,VNAP25-E7002B438F,VNAP25-0E556B0A20,Ngọc Sơn,Ngoc Son
VN-03,Bắc Giang,Bac Giang,VNAP25-0DF07B3448,VNAP25-0E556B0A20,Sơn Thịnh,Son Thinh
VN-03,Bắc Giang,Bac Giang,VNAP25-1C948C66C0,VNAP25-0E556B0A20,Thắng,Thang
VN-03,Bắc Giang,Bac Giang,VNAP25-86D607764F,VNAP25-0E556B0A20,Thường Thắng,Thuong Thang
VN-03,Bắc Giang,Bac Giang,VNAP25-04964A6B22,VNAP25-0E556B0A20,Toàn Thắng,Toan Thang
VN-03,Bắc Giang,Bac Giang,VNAP25-DD09994485,VNAP25-0E556B0A20,Xuân Cẩm,Xuan Cam
VN-03,Bắc Giang,Bac Giang,VNAP25-2FF1DDCAAE,,Lạng Giang,Lang Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-EFB0803607,VNAP25-2FF1DDCAAE,An Hà,An Ha
VN-03,Bắc Giang,Bac Giang,VNAP25-2F6446B927,VNAP25-2FF1DDCAAE,Đại Lâm,Dai Lam
VN-03,Bắc Giang,Bac Giang,VNAP25-DDC9ACC454,VNAP25-2FF1DDCAAE,Đào Mỹ,Dao My
VN-03,Bắc Giang,Bac Giang,VNAP25-80E3F95B53,VNAP25-2FF1DDCAAE,Dương Đức,Duong Duc
VN-03,Bắc Giang,Bac Giang,VNAP25-4FC6744C2E,VNAP25-2FF1DDCAAE,Hương Lạc,Huong Lac
VN-03,Bắc Giang,Bac Giang,VNAP25-B13EBFF129,VNAP25-2FF1DDCAAE,Hương Sơn,Huong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-D650AFAD20,VNAP25-2FF1DDCAAE,Kép,Kep
VN-03,Bắc Giang,Bac Giang,VNAP25-8146ECAF7C,VNAP25-2FF1DDCAAE,Mỹ Thái,My Thai
VN-03,Bắc Giang,Bac Giang,VNAP25-86883477E2,VNAP25-2FF1DDCAAE,Nghĩa Hòa,Nghia Hoa
VN-03,Bắc Giang,Bac Giang,VNAP25-E76769C606,VNAP25-2FF1DDCAAE,Nghĩa Hưng,Nghia Hung
VN-03,Bắc Giang,Bac Giang,VNAP25-483E8DBFD2,VNAP25-2FF1DDCAAE,Quang Thịnh,Quang Thinh
VN-03,Bắc Giang,Bac Giang,VNAP25-07E712EBEA,VNAP25-2FF1DDCAAE,Tân Dĩnh,Tan Dinh
VN-03,Bắc Giang,Bac Giang,VNAP25-734CB9A9F3,VNAP25-2FF1DDCAAE,Tân Hưng,Tan Hung
VN-03,Bắc Giang,Bac Giang,VNAP25-5E19B14912,VNAP25-2FF1DDCAAE,Tân Thanh,Tan Thanh
VN-03,Bắc Giang,Bac Giang,VNAP25-FE1DBA6B7A,VNAP25-2FF1DDCAAE,Thái Đào,Thai Dao
VN-03,Bắc Giang,Bac Giang,VNAP25-C1050D6CB2,VNAP25-2FF1DDCAAE,Tiên Lục,Tien Luc
VN-03,Bắc Giang,Bac Giang,VNAP25-06D4A7025D,VNAP25-2FF1DDCAAE,Vôi,Voi
VN-03,Bắc Giang,Bac Giang,VNAP25-CBDB41F65C,VNAP25-2FF1DDCAAE,Xuân Hương,Xuan Huong
VN-03,Bắc Giang,Bac Giang,VNAP25-B7DAB19BFF,VNAP25-2FF1DDCAAE,Xương Lâm,Xuong Lam
VN-03,Bắc Giang,Bac Giang,VNAP25-C6E768CBB9,,Lục Nam,Luc Nam
VN-03,Bắc Giang,Bac Giang,VNAP25-DA18543E63,VNAP25-C6E768CBB9,Bắc Lũng,Bac Lung
VN-03,Bắc Giang,Bac Giang,VNAP25-611AD91D1C,VNAP25-C6E768CBB9,Bảo Đài,Bao Dai
VN-03,Bắc Giang,Bac Giang,VNAP25-F3112501BF,VNAP25-C6E768CBB9,Bảo Sơn,Bao Son
VN-03,Bắc Giang,Bac Giang,VNAP25-399B0934BC,VNAP25-C6E768CBB9,Bình Sơn,Binh Son
VN-03,Bắc Giang,Bac Giang,VNAP25-9FB1164A86,VNAP25-C6E768CBB9,Cẩm Lý,Cam Ly
VN-03,Bắc Giang,Bac Giang,VNAP25-724FBB10EC,VNAP25-C6E768CBB9,Chu Điện,Chu Dien
VN-03,Bắc Giang,Bac Giang,VNAP25-AB26D21FCA,VNAP25-C6E768CBB9,Cương Sơn,Cuong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-0663B13B32,VNAP25-C6E768CBB9,Đan Hội,Dan Hoi
VN-03,Bắc Giang,Bac Giang,VNAP25-056C6F259C,VNAP25-C6E768CBB9,Đồi Ngô,Doi Ngo
VN-03,Bắc Giang,Bac Giang,VNAP25-E79320847A,VNAP25-C6E768CBB9,Đông Hưng,Dong Hung
VN-03,Bắc Giang,Bac Giang,VNAP25-804EF188DC,VNAP25-C6E768CBB9,Đông Phú,Dong Phu
VN-03,Bắc Giang,Bac Giang,VNAP25-BCCBDEE008,VNAP25-C6E768CBB9,Huyền Sơn,Huyen Son
VN-03,Bắc Giang,Bac Giang,VNAP25-5EA6F92013,VNAP25-C6E768CBB9,Khám Lạng,Kham Lang
VN-03,Bắc Giang,Bac Giang,VNAP25-CA955DCBBF,VNAP25-C6E768CBB9,Lan Mẫu,Lan Mau
VN-03,Bắc Giang,Bac Giang,VNAP25-77D26ED491,VNAP25-C6E768CBB9,Lục Sơn,Luc Son
VN-03,Bắc Giang,Bac Giang,VNAP25-05A21F6015,VNAP25-C6E768CBB9,Nghĩa Phương,Nghia Phuong
VN-03,Bắc Giang,Bac Giang,VNAP25-92772F4DD5,VNAP25-C6E768CBB9,Phương Sơn,Phuong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-28C71577AA,VNAP25-C6E768CBB9,Tam Dị,Tam Di
VN-03,Bắc Giang,Bac Giang,VNAP25-71A993D4AA,VNAP25-C6E768CBB9,Thanh Lâm,Thanh Lam
VN-03,Bắc Giang,Bac Giang,VNAP25-86CA432B86,VNAP25-C6E768CBB9,Tiên Nha,Tien Nha
VN-03,Bắc Giang,Bac Giang,VNAP25-5FC3DB6BF4,VNAP25-C6E768CBB9,Trường Giang,Truong Giang
VN-03,Bắc Giang,Bac Giang,VNAP25-3E763B258B,VNAP25-C6E768CBB9,Trường Sơn,Truong Son
VN-03,Bắc Giang,Bac Giang,VNAP25-FF8AD7564C,VNAP25-C6E768CBB9,Vô Tranh,Vo Tranh
VN-03,Bắc Giang,Bac Giang,VNAP25-8C484B9F70,VNAP25-C6E768CBB9,Yên Sơn,Yen Son
VN-03,Bắc Giang,Bac Giang,VNAP25-6391F9F6AD,,Lục Ngạn,Luc Ngan
VN-03,Bắc Giang,Bac Giang,VNAP25-EA0DBEDC97,VNAP25-6391F9F6AD,Biển Động,Bien Dong
VN-03,Bắc Giang,Bac Giang,VNAP25-FACAC5BF95,VNAP25-6391F9F6AD,Biên Sơn,Bien Son
VN-03,Bắc Giang,Bac Giang,VNAP25-3A0820009F,VNAP25-6391F9F6AD,Cấm Sơn,Cam Son
VN-03,Bắc Giang,Bac Giang,VNAP25-D10DC1FA11,VNAP25-6391F9F6AD,Đèo Gia,Deo Gia
VN-03,Bắc Giang,Bac Giang,VNAP25-6EC8CC5DEA,VNAP25-6391F9F6AD,Đồng Cốc,Dong Coc
VN-03,Bắc Giang,Bac Giang,VNAP25-6F3D1CF827,VNAP25-6391F9F6AD,Giáp Sơn,Giap Son
VN-03,Bắc Giang,Bac Giang,VNAP25-56F7E66617,VNAP25-6391F9F6AD,Hộ Đáp,Ho Dap
VN-03,Bắc Giang,Bac Giang,VNAP25-9ACEC98B3A,VNAP25-6391F9F6AD,Kim Sơn,Kim Son
VN-03,Bắc Giang,Bac Giang,VNAP25-F1EFF40BC2,VNAP25-6391F9F6AD,Phì Điền,Phi Dien
VN-03,Bắc Giang,Bac Giang,VNAP25-AE61044CF3,VNAP25-6391F9F6AD,Phong Minh,Phong Minh
VN-03,Bắc Giang,Bac Giang,VNAP25-02104D864C,VNAP25-6391F9F6AD,Phong Vân,Phong Van
VN-03,Bắc Giang,Bac Giang,VNAP25-C5D4388A1A,VNAP25-6391F9F6AD,Phú Nhuận,Phu Nhuan
VN-03,Bắc Giang,Bac Giang,VNAP25-C6BC78CE49,VNAP25-6391F9F6AD,Sơn Hải,Son Hai
VN-03,Bắc Giang,Bac Giang,VNAP25-6CEFC3EA68,VNAP25-6391F9F6AD,Tân Hoa,Tan Hoa
VN-03,Bắc Giang,Bac Giang,VNAP25-9A3DC15CED,VNAP25-6391F9F6AD,Tân Lập,Tan Lap
VN-03,Bắc Giang,Bac Giang,VNAP25-8527BBA2B8,VNAP25-6391F9F6AD,Tân Mộc,Tan Moc
VN-03,Bắc Giang,Bac Giang,VNAP25-33FA4685B5,VNAP25-6391F9F6AD,Tân Quang,Tan Quang
VN-03,Bắc Giang,Bac Giang,VNAP25-C0F5A6046D,VNAP25-6391F9F6AD,Tân Sơn,Tan Son
VN-03,Bắc Giang,Bac Giang,VNAP25-F52737DF7C,VNAP25-6391F9F6AD,Xa Lý,Xa Ly
VN-03,Bắc Giang,Bac Giang,VNAP25-4E4DCA9F2A,,Sơn Động,Son Dong
VN-03,Bắc Giang,Bac Giang,VNAP25-F7A12F8942,VNAP25-4E4DCA9F2A,An Bá,An Ba
VN-03,Bắc Giang,Bac Giang,VNAP25-6FA43C69C9,VNAP25-4E4DCA9F2A,An Châu,An Chau
VN-03,Bắc Giang,Bac Giang,VNAP25-41D12FDD32,VNAP25-4E4DCA9F2A,An Lạc,An Lac
VN-03,Bắc Giang,Bac Giang,VNAP25-B07589902C,VNAP25-4E4DCA9F2A,Cẩm Đàn,Cam Dan
VN-03,Bắc Giang,Bac Giang,VNAP25-FF1333F4D7,VNAP25-4E4DCA9F2A,Đại Sơn,Dai Son
VN-03,Bắc Giang,Bac Giang,VNAP25-6275A91ED3,VNAP25-4E4DCA9F2A,Dương Hưu,Duong Huu
VN-03,Bắc Giang,Bac Giang,VNAP25-AD0D50BF0F,VNAP25-4E4DCA9F2A,Giáo Liêm,Giao Liem
VN-03,Bắc Giang,Bac Giang,VNAP25-D3EFF9C4A5,VNAP25-4E4DCA9F2A,Hữu Sản,Huu San
VN-03,Bắc Giang,Bac Giang,VNAP25-4B61ED03B2,VNAP25-4E4DCA9F2A,Lệ Viễn,Le Vien
VN-03,Bắc Giang,Bac Giang,VNAP25-A686440D6B,VNAP25-4E4DCA9F2A,Long Sơn,Long Son
VN-03,Bắc Giang,Bac Giang,VNAP25-7F01536F20,VNAP25-4E4DCA9F2A,Phúc Sơn,Phuc Son
VN-03,Bắc Giang,Bac Giang,VNAP25-BEEA217D57,VNAP25-4E4DCA9F2A,Tây Yên Tử,Tay Yen Tu
VN-03,Bắc Giang,Bac Giang,VNAP25-22750DA0E7,VNAP25-4E4DCA9F2A,Thanh Luận,Thanh Luan
VN-03,Bắc Giang,Bac Giang,VNAP25-7152F4A688,VNAP25-4E4DCA9F2A,Tuấn Đạo,Tuan Dao
VN-03,Bắc Giang,Bac Giang,VNAP25-434F1D05F3,VNAP25-4E4DCA9F2A,Vân Sơn,Van Son
VN-03,Bắc Giang,Bac Giang,VNAP25-DC46922C6F,VNAP25-4E4DCA9F2A,Vĩnh An,Vinh An
VN-03,Bắc Giang,Bac Giang,VNAP25-B838293593,VNAP25-4E4DCA9F2A,Yên Định,Yen Dinh
VN-03,Bắc Giang,Bac Giang,VNAP25-F8CE3199F6,,Tân Yên,Tan Yen
VN-03,Bắc Giang,Bac Giang,VNAP25-CE34195B93,VNAP25-F8CE3199F6,An Dương,An Duong
VN-03,Bắc Giang,Bac Giang,VNAP25-97A49837ED,VNAP25-F8CE3199F6,Cao Thượng,Cao Thuong
VN-03,Bắc Giang,Bac Giang,VNAP25-DB1EB9A0BB,VNAP25-F8CE3199F6,Cao Xá,Cao Xa
VN-03,Bắc Giang,Bac Giang,VNAP25-A712B1EB12,VNAP25-F8CE3199F6,Hợp Đức,Hop Duc
VN-03,Bắc Giang,Bac Giang,VNAP25-B33E91A653,VNAP25-F8CE3199F6,Lam Sơn,Lam Son
VN-03,Bắc Giang,Bac Giang,VNAP25-7B8EA6CAE3,VNAP25-F8CE3199F6,Liên Chung,Lien Chung
VN-03,Bắc Giang,Bac Giang,VNAP25-F6EBFF71B3,VNAP25-F8CE3199F6,Liên Sơn,Lien Son
VN-03,Bắc Giang,Bac Giang,VNAP25-A72B7D975D,VNAP25-F8CE3199F6,Ngọc Châu,Ngoc Chau
VN-03,Bắc Giang,Bac Giang,VNAP25-0EF9B8A4F1,VNAP25-F8CE3199F6,Ngọc Lý,Ngoc Ly
VN-03,Bắc Giang,Bac Giang,VNAP25-B429F6FCFF,VNAP25-F8CE3199F6,Ngọc Thiện,Ngoc Thien
VN-03,Bắc Giang,Bac Giang,VNAP25-C899A37B1A,VNAP25-F8CE3199F6,Ngọc Vân,Ngoc Van
VN-03,Bắc Giang,Bac Giang,VNAP25-FE587E743D,VNAP25-F8CE3199F6,Nhã Nam,Nha Nam
VN-03,Bắc Giang,Bac Giang,VNAP25-307C324EB7,VNAP25-F8CE3199F6,Phúc Hòa,Phuc Hoa
VN-03,Bắc Giang,Bac Giang,VNAP25-FD7960A354,VNAP25-F8CE3199F6,Quang Trung,Quang Trung
VN-03,Bắc Giang,Bac Giang,VNAP25-B2E09DAD74,VNAP25-F8CE3199F6,Quế Nham,Que Nham
VN-03,Bắc Giang,Bac Giang,VNAP25-8763D355DE,VNAP25-F8CE3199F6,Song Vân,Song Van
VN-03,Bắc Giang,Bac Giang,VNAP25-567F05E003,VNAP25-F8CE3199F6,Tân Trung,Tan Trung
VN-03,Bắc Giang,Bac Giang,VNAP25-154A186791,VNAP25-F8CE3199F6,Việt Lập,Viet Lap
VN-03,Bắc Giang,Bac Giang,VNAP25-E3D15E838C,VNAP25-F8CE3199F6,Việt Ngọc,Viet Ngoc
VN-03,Bắc Giang,Bac Giang,VNAP25-030F2B6033,,Việt Yên,Viet Yen
VN-03,Bắc Giang,Bac Giang,VNAP25-C02D562A66,VNAP25-030F2B6033,Bích Động,Bich Dong
VN-03,Bắc Giang,Bac Giang,VNAP25-5863408862,VNAP25-030F2B6033,Hồng Thái,Hong Thai
VN-03,Bắc Giang,Bac Giang,VNAP25-17DA238FB0,VNAP25-030F2B6033,Hương Mai,Huong Mai
VN-03,Bắc Giang,Bac Giang,VNAP25-FADEC06DCE,VNAP25-030F2B6033,Minh Đức,Minh Duc
VN-03,Bắc Giang,Bac Giang,VNAP25-DB7EACD4C5,VNAP25-030F2B6033,Nếnh,Nenh
VN-03,Bắc Giang,Bac Giang,VNAP25-B6D095D81D,VNAP25-030F2B6033,Nghĩa Trung,Nghia Trung
VN-03,Bắc Giang,Bac Giang,VNAP25-D92C8870ED,VNAP25-030F2B6033,Ninh Sơn,Ninh Son
VN-03,Bắc Giang,Bac Giang,VNAP25-65BADE9851,VNAP25-030F2B6033,Quang Châu,Quang Chau
VN-03,Bắc Giang,Bac Giang,VNAP25-88C57AD899,VNAP25-030F2B6033,Quảng Minh,Quang Minh
VN-03,Bắc Giang,Bac Giang,VNAP25-1E2F944A3C,VNAP25-030F2B6033,Tăng Tiến,Tang Tien
VN-03,Bắc Giang,Bac Giang,VNAP25-84C6E7BECB,VNAP25-030F2B6033,Thượng Lan,Thuong Lan
VN-03,Bắc Giang,Bac Giang,VNAP25-FA502F0C6A,VNAP25-030F2B6033,Tiên Sơn,Tien Son
VN-03,Bắc Giang,Bac Giang,VNAP25-6EC302523F,VNAP25-030F2B6033,Trung Sơn,Trung Son
VN-03,Bắc Giang,Bac Giang,VNAP25-314E158777,VNAP25-030F2B6033,Tự Lạn,Tu Lan
VN-03,Bắc Giang,Bac Giang,VNAP25-E990E14672,VNAP25-030F2B6033,Vân Hà,Van Ha
VN-03,Bắc Giang,Bac Giang,VNAP25-2020AD9DBD,VNAP25-030F2B6033,Vân Trung,Van Trung
VN-03,Bắc Giang,Bac Giang,VNAP25-7840B7EA40,VNAP25-030F2B6033,Việt Tiến,Viet Tien
VN-03,Bắc Giang,Bac Giang,VNAP25-8AFE9372BE,,Yên Thế,Yen The
VN-03,Bắc Giang,Bac Giang,VNAP25-68FDE36359,VNAP25-8AFE9372BE,An Thượng,An Thuong
